"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","Domain","Vocabulary","Ancestors"
"","44824511","719.27","Villonodular synovitis, ankle and foot","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824069","236.1","Neoplasm of uncertain behavior of placenta","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824068","233.7","Carcinoma in situ of bladder","4-dig billing code","Non-Standard","10","10","Condition","ICD9CM",""
"","44824067","229.0","Benign neoplasm of lymph nodes","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824065","222.3","Benign neoplasm of epididymis","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824064","218.9","Leiomyoma of uterus, unspecified","4-dig billing code","Non-Standard","422","422","Condition","ICD9CM",""
"","44824063","216.5","Benign neoplasm of skin of trunk, except scrotum","4-dig billing code","Non-Standard","215","215","Condition","ICD9CM",""
"","44824062","214.8","Lipoma of other specified sites","4-dig billing code","Non-Standard","51","51","Condition","ICD9CM",""
"","44824061","212.8","Benign neoplasm of other specified sites of respiratory and intrathoracic organs","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824060","210.6","Benign neoplasm of other parts of oropharynx","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824059","209.57","Benign carcinoid tumor of the rectum","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824058","209.43","Benign carcinoid tumor of the ileum","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824057","209.36","Merkel cell carcinoma of other sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824056","209.3","Malignant poorly differentiated neuroendocrine tumors","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824055","208.2","Leukemia of unspecified cell type, subacute","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824054","206.0","Monocytic leukemia, acute","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824053","204.8","Other lymphoid leukemia","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824052","202.84","Other malignant lymphomas, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824051","202.73","Peripheral T cell lymphoma, intra-abdominal lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824050","202.60","Malignant mast cell tumors, unspecified site, extranodal and solid organ sites","5-dig billing code","Non-Standard","41","41","Condition","ICD9CM",""
"","44824049","202.52","Letterer-siwe disease, intrathoracic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824048","201.93","Hodgkin's disease, unspecified type, intra-abdominal lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824047","201.91","Hodgkin's disease, unspecified type, lymph nodes of head, face, and neck","5-dig billing code","Non-Standard","6","6","Condition","ICD9CM",""
"","44824046","201.73","Hodgkin's disease, lymphocytic depletion, intra-abdominal lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824045","201.63","Hodgkin's disease, mixed cellularity, intra-abdominal lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824044","201.25","Hodgkin's sarcoma, lymph nodes of inguinal region and lower limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824043","201.13","Hodgkin's granuloma, intra-abdominal lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824042","201.12","Hodgkin's granuloma, intrathoracic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824041","200.88","Other named variants of lymphosarcoma and reticulosarcoma, lymph nodes of multiple sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824040","200.76","Large cell lymphoma, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824039","200.65","Anaplastic large cell lymphoma, lymph nodes of inguinal region and lower limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824038","200.14","Lymphosarcoma, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824037","198.0","Secondary malignant neoplasm of kidney","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824036","197.3","Secondary malignant neoplasm of other respiratory organs","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824035","194.8","Malignant neoplasm of other endocrine glands and related structures","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824034","188","Malignant neoplasm of bladder","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824033","187.7","Malignant neoplasm of scrotum","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824032","187","Malignant neoplasm of penis and other male genital organs","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824031","183.5","Malignant neoplasm of round ligament of uterus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824030","183.3","Malignant neoplasm of broad ligament of uterus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824029","174.9","Malignant neoplasm of breast (female), unspecified","4-dig billing code","Non-Standard","6,154","6,154","Condition","ICD9CM",""
"","44824028","173.69","Other specified malignant neoplasm of skin of upper limb, including shoulder","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824027","173","Other and unspecified malignant neoplasm of skin","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824026","172.7","Malignant melanoma of skin of lower limb, including hip","4-dig billing code","Non-Standard","61","61","Condition","ICD9CM",""
"","44824025","170.4","Malignant neoplasm of scapula and long bones of upper limb","4-dig billing code","Non-Standard","6","6","Condition","ICD9CM",""
"","44824024","164.0","Malignant neoplasm of thymus","4-dig billing code","Non-Standard","13","13","Condition","ICD9CM",""
"","44824023","153.3","Malignant neoplasm of sigmoid colon","4-dig billing code","Non-Standard","39","39","Condition","ICD9CM",""
"","44824022","140.9","Malignant neoplasm of lip, unspecified, vermilion border","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824021","140.5","Malignant neoplasm of lip, unspecified, inner aspect","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44824020","140","Malignant neoplasm of lip","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44823147","511.81","Malignant pleural effusion","5-dig billing code","Non-Standard","38","38","Condition","ICD9CM",""
"","44822927","237.73","Schwannomatosis","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822926","235.0","Neoplasm of uncertain behavior of major salivary glands","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822925","233","Carcinoma in situ of breast and genitourinary system","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822924","232.5","Carcinoma in situ of skin of trunk, except scrotum","4-dig billing code","Non-Standard","13","13","Condition","ICD9CM",""
"","44822923","232.1","Carcinoma in situ of eyelid, including canthus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822922","230.8","Carcinoma in situ of liver and biliary system","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822921","223.81","Benign neoplasm of urethra","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822920","223.2","Benign neoplasm of ureter","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822919","223.1","Benign neoplasm of renal pelvis","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822918","223.0","Benign neoplasm of kidney, except pelvis","4-dig billing code","Non-Standard","10","10","Condition","ICD9CM",""
"","44822917","212.7","Benign neoplasm of heart","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822916","211.9","Benign neoplasm of other and unspecified site in the digestive system","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822915","211.2","Benign neoplasm of duodenum, jejunum, and ileum","4-dig billing code","Non-Standard","54","54","Condition","ICD9CM",""
"","44822914","209.21","Malignant carcinoid tumor of the bronchus and lung","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822913","208.21","Subacute leukemia of unspecified cell type, in remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822912","206.90","Unspecified monocytic leukemia, without mention of having achieved remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822911","206.81","Other monocytic leukemia, in remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822910","205.80","Other myeloid leukemia, without mention of having achieved remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822909","205.8","Other myeloid leukemia","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822908","204.20","Subacute lymphoid leukemia, without mention of having achieved remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822907","204.02","Acute lymphoid leukemia, in relapse","5-dig billing code","Non-Standard","154","154","Condition","ICD9CM",""
"","44822906","202.85","Other malignant lymphomas, lymph nodes of inguinal region and lower limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822905","202.75","Peripheral T cell lymphoma, lymph nodes of inguinal region and lower limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822904","202.45","Leukemic reticuloendotheliosis, lymph nodes of inguinal region and lower limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822903","202.40","Leukemic reticuloendotheliosis, unspecified site, extranodal and solid organ sites","5-dig billing code","Non-Standard","9","9","Condition","ICD9CM",""
"","44822902","202.35","Malignant histiocytosis, lymph nodes of inguinal region and lower limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822901","202.17","Mycosis fungoides, spleen","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822900","202.01","Nodular lymphoma, lymph nodes of head, face, and neck","5-dig billing code","Non-Standard","6","6","Condition","ICD9CM",""
"","44822899","201.9","Hodgkin's disease, unspecified type","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822898","201.18","Hodgkin's granuloma, lymph nodes of multiple sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822897","201.08","Hodgkin's paragranuloma, lymph nodes of multiple sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822896","201.00","Hodgkin's paragranuloma, unspecified site, extranodal and solid organ sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822895","200.78","Large cell lymphoma, lymph nodes of multiple sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822894","200.71","Large cell lymphoma, lymph nodes of head, face, and neck","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822893","200.4","Mantle cell lymphoma","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822892","200.13","Lymphosarcoma, intra-abdominal lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822891","200.12","Lymphosarcoma, intrathoracic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822890","190.9","Malignant neoplasm of eye, part unspecified","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822889","189.1","Malignant neoplasm of renal pelvis","4-dig billing code","Non-Standard","38","38","Condition","ICD9CM",""
"","44822888","188.8","Malignant neoplasm of other specified sites of bladder","4-dig billing code","Non-Standard","7","7","Condition","ICD9CM",""
"","44822887","185","Malignant neoplasm of prostate","3-dig billing code","Non-Standard","1,585","1,585","Condition","ICD9CM",""
"","44822886","184.4","Malignant neoplasm of vulva, unspecified site","4-dig billing code","Non-Standard","9","9","Condition","ICD9CM",""
"","44822885","184","Malignant neoplasm of other and unspecified female genital organs","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822884","173.62","Squamous cell carcinoma of skin of upper limb, including shoulder","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822883","173.42","Squamous cell carcinoma of scalp and skin of neck","5-dig billing code","Non-Standard","62","62","Condition","ICD9CM",""
"","44822882","173.29","Other specified malignant neoplasm of skin of ear and external auditory canal","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822881","173.02","Squamous cell carcinoma of skin of lip","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822880","172.1","Malignant melanoma of skin of eyelid, including canthus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822879","171.5","Malignant neoplasm of connective and other soft tissue of abdomen","4-dig billing code","Non-Standard","77","77","Condition","ICD9CM",""
"","44822878","170.9","Malignant neoplasm of bone and articular cartilage, site unspecified","4-dig billing code","Non-Standard","96","96","Condition","ICD9CM",""
"","44822877","170.6","Malignant neoplasm of pelvic bones, sacrum, and coccyx","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822876","170.5","Malignant neoplasm of short bones of upper limb","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822875","163.9","Malignant neoplasm of pleura, unspecified","4-dig billing code","Non-Standard","113","113","Condition","ICD9CM",""
"","44822874","163.8","Malignant neoplasm of other specified sites of pleura","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822873","163.0","Malignant neoplasm of parietal pleura","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822872","160.5","Malignant neoplasm of sphenoidal sinus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822871","157.0","Malignant neoplasm of head of pancreas","4-dig billing code","Non-Standard","28","28","Condition","ICD9CM",""
"","44822870","154.0","Malignant neoplasm of rectosigmoid junction","4-dig billing code","Non-Standard","76","76","Condition","ICD9CM",""
"","44822869","153","Malignant neoplasm of colon","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822868","152.2","Malignant neoplasm of ileum","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822867","151.8","Malignant neoplasm of other specified sites of stomach","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822866","151.0","Malignant neoplasm of cardia","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822865","150.8","Malignant neoplasm of other specified part of esophagus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44822119","654.11","Tumors of body of uterus, delivered, with or without mention of antepartum condition","5-dig billing code","Non-Standard","12","12","Condition","ICD9CM",""
"","44822118","654.10","Tumors of body of uterus, unspecified as to episode of care or not applicable","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821992","516.4","Lymphangioleiomyomatosis","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821781","239.9","Neoplasm of unspecified nature, site unspecified","4-dig billing code","Non-Standard","36","36","Condition","ICD9CM",""
"","44821780","238.9","Neoplasm of uncertain behavior, site unspecified","4-dig billing code","Non-Standard","39","39","Condition","ICD9CM",""
"","44821779","238.76","Myelofibrosis with myeloid metaplasia","5-dig billing code","Non-Standard","198","198","Condition","ICD9CM",""
"","44821778","236.6","Neoplasm of uncertain behavior of other and unspecified male genital organs","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821777","235.1","Neoplasm of uncertain behavior of lip, oral cavity, and pharynx","4-dig billing code","Non-Standard","17","17","Condition","ICD9CM",""
"","44821776","232.6","Carcinoma in situ of skin of upper limb, including shoulder","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821775","230.6","Carcinoma in situ of anus, unspecified","4-dig billing code","Non-Standard","8","8","Condition","ICD9CM",""
"","44821774","227.9","Benign neoplasm of endocrine gland, site unspecified","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821773","227.5","Benign neoplasm of carotid body","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821772","227.3","Benign neoplasm of pituitary gland and craniopharyngeal duct","4-dig billing code","Non-Standard","252","252","Condition","ICD9CM",""
"","44821771","223","Benign neoplasm of kidney and other urinary organs","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821770","222.1","Benign neoplasm of penis","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821769","215.3","Other benign neoplasm of connective and other soft tissue of lower limb, including hip","4-dig billing code","Non-Standard","7","7","Condition","ICD9CM",""
"","44821768","211.6","Benign neoplasm of pancreas, except islets of Langerhans","4-dig billing code","Non-Standard","16","16","Condition","ICD9CM",""
"","44821767","209.53","Benign carcinoid tumor of the ascending colon","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821766","209.4","Benign carcinoid tumors of the small intestine","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821765","209.29","Malignant carcinoid tumor of other sites","5-dig billing code","Non-Standard","12","12","Condition","ICD9CM",""
"","44821764","209.12","Malignant carcinoid tumor of the cecum","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821763","205.82","Other myeloid leukemia, in relapse","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821762","205.81","Other myeloid leukemia, in remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821761","204.12","Chronic lymphoid leukemia, in relapse","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821760","204.01","Acute lymphoid leukemia, in remission","5-dig billing code","Non-Standard","982","982","Condition","ICD9CM",""
"","44821759","204.0","Lymphoid leukemia, acute","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821758","204","Lymphoid leukemia","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821757","203.10","Plasma cell leukemia, without mention of having achieved remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821756","203.1","Plasma cell leukemia","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821755","202.95","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of inguinal region and lower limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821754","202.57","Letterer-siwe disease, spleen","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821753","202.26","Sezary's disease, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821752","202.24","Sezary's disease, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821751","202.23","Sezary's disease, intra-abdominal lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821750","202.08","Nodular lymphoma, lymph nodes of multiple sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821749","202.06","Nodular lymphoma, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821748","202.03","Nodular lymphoma, intra-abdominal lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821747","201.58","Hodgkin's disease, nodular sclerosis, lymph nodes of multiple sites","5-dig billing code","Non-Standard","29","29","Condition","ICD9CM",""
"","44821746","201.42","Hodgkin's disease, lymphocytic-histiocytic predominance, intrathoracic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821745","200.72","Large cell lymphoma, intrathoracic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821744","200.56","Primary central nervous system lymphoma, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821743","200.46","Mantle cell lymphoma, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821742","200.34","Marginal zone lymphoma, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821741","200.32","Marginal zone lymphoma, intrathoracic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821740","200.04","Reticulosarcoma, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821739","198.2","Secondary malignant neoplasm of skin","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821738","196.3","Secondary and unspecified malignant neoplasm of lymph nodes of axilla and upper limb","4-dig billing code","Non-Standard","129","129","Condition","ICD9CM",""
"","44821737","196.2","Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes","4-dig billing code","Non-Standard","53","53","Condition","ICD9CM",""
"","44821736","195.1","Malignant neoplasm of thorax","4-dig billing code","Non-Standard","10","10","Condition","ICD9CM",""
"","44821735","195","Malignant neoplasm of other and ill-defined sites","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821734","191.7","Malignant neoplasm of brain stem","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821733","188.0","Malignant neoplasm of trigone of urinary bladder","4-dig billing code","Non-Standard","8","8","Condition","ICD9CM",""
"","44821732","183.8","Malignant neoplasm of other specified sites of uterine adnexa","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821731","173.82","Squamous cell carcinoma of other specified sites of skin","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821730","173.60","Unspecified malignant neoplasm of skin of upper limb, including shoulder","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821729","173.59","Other specified malignant neoplasm of skin of trunk, except scrotum","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821728","173.12","Squamous cell carcinoma of eyelid, including canthus","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821727","173.00","Unspecified malignant neoplasm of skin of lip","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821726","171.4","Malignant neoplasm of connective and other soft tissue of thorax","4-dig billing code","Non-Standard","6","6","Condition","ICD9CM",""
"","44821725","170.1","Malignant neoplasm of mandible","4-dig billing code","Non-Standard","195","195","Condition","ICD9CM",""
"","44821724","163.1","Malignant neoplasm of visceral pleura","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821723","150.5","Malignant neoplasm of lower third of esophagus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821722","147.1","Malignant neoplasm of posterior wall of nasopharynx","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821721","141.6","Malignant neoplasm of lingual tonsil","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44821158","728.71","Plantar fascial fibromatosis","5-dig billing code","Non-Standard","153","153","Condition","ICD9CM",""
"","44821097","702.1","Seborrheic keratosis","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820995","622.11","Mild dysplasia of cervix","5-dig billing code","Non-Standard","39","39","Condition","ICD9CM",""
"","44820689","259.2","Carcinoid syndrome","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820676","238.77","Post-transplant lymphoproliferative disorder (PTLD)","5-dig billing code","Non-Standard","105","105","Condition","ICD9CM",""
"","44820675","238.74","Myelodysplastic syndrome with 5q deletion","5-dig billing code","Non-Standard","32","32","Condition","ICD9CM",""
"","44820674","236.2","Neoplasm of uncertain behavior of ovary","4-dig billing code","Non-Standard","6","6","Condition","ICD9CM",""
"","44820673","236.0","Neoplasm of uncertain behavior of uterus","4-dig billing code","Non-Standard","10","10","Condition","ICD9CM",""
"","44820672","236","Neoplasm of uncertain behavior of genitourinary organs","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820671","231.8","Carcinoma in situ of other specified parts of respiratory system","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820670","231","Carcinoma in situ of respiratory system","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820669","230.5","Carcinoma in situ of anal canal","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820668","230","Carcinoma in situ of digestive organs","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820667","229","Benign neoplasm of other and unspecified sites","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820666","226","Benign neoplasm of thyroid glands","3-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820665","225.1","Benign neoplasm of cranial nerves","4-dig billing code","Non-Standard","264","264","Condition","ICD9CM",""
"","44820664","224.8","Benign neoplasm of other specified parts of eye","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820663","224.7","Benign neoplasm of lacrimal duct","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820662","223.9","Benign neoplasm of urinary organ, site unspecified","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820661","223.8","Benign neoplasm of other specified sites of urinary organs","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820660","219.1","Benign neoplasm of corpus uteri","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820659","219","Other benign neoplasm of uterus","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820658","218.1","Intramural leiomyoma of uterus","4-dig billing code","Non-Standard","54","54","Condition","ICD9CM",""
"","44820657","215.9","Other benign neoplasm of connective and other soft tissue, site unspecified","4-dig billing code","Non-Standard","167","167","Condition","ICD9CM",""
"","44820656","215.7","Other benign neoplasm of connective and other soft tissue of trunk, unspecified","4-dig billing code","Non-Standard","12","12","Condition","ICD9CM",""
"","44820655","215.0","Other benign neoplasm of connective and other soft tissue of head, face, and neck","4-dig billing code","Non-Standard","13","13","Condition","ICD9CM",""
"","44820654","211.7","Benign neoplasm of islets of Langerhans","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820653","211.5","Benign neoplasm of liver and biliary passages","4-dig billing code","Non-Standard","8","8","Condition","ICD9CM",""
"","44820652","210.7","Benign neoplasm of nasopharynx","4-dig billing code","Non-Standard","27","27","Condition","ICD9CM",""
"","44820651","210.2","Benign neoplasm of major salivary glands","4-dig billing code","Non-Standard","49","49","Condition","ICD9CM",""
"","44820650","209.55","Benign carcinoid tumor of the descending colon","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820649","209.35","Merkel cell carcinoma of the trunk","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820648","209.24","Malignant carcinoid tumor of the kidney","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820647","206.2","Monocytic leukemia, subacute","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820646","205.20","Subacute myeloid leukemia, without mention of having achieved remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820645","205.0","Myeloid leukemia, acute","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820644","204.92","Unspecified lymphoid leukemia, in relapse","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820643","204.90","Unspecified lymphoid leukemia, without mention of having achieved remission","5-dig billing code","Non-Standard","18","18","Condition","ICD9CM",""
"","44820642","204.9","Unspecified lymphoid leukemia","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820641","203.12","Plasma cell leukemia, in relapse","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820640","202.92","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intrathoracic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820639","202.56","Letterer-siwe disease, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820638","202.37","Malignant histiocytosis, spleen","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
